date;supplier_name;country;region;product;unit_price;uom;volume;currency;value
2024.07.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4938.38;MT;55295.460;USD;273070214
2024.08.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;6175.16;MT;61116.034;USD;377401279
2024.09.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;5000.01;MT;63006.221;USD;315031672
2024.10.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;6599.12;MT;66006.517;USD;435584630
2024.11.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;6212.44;MT;65556.473;USD;407265662
2024.12.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4734.81;MT;68406.754;USD;323892670
2025.01.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4693.10;MT;51305.066;USD;240779939
2025.02.28;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4586.08;MT;42754.221;USD;196074275
2025.03.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;6510.87;MT;60005.925;USD;390690745
2025.04.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;5684.50;MT;63006.221;USD;358158879
2025.05.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4748.00;MT;58805.806;USD;279210224
2025.06.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Nylon;4924.60;MT;55205.451;USD;271865003
2024.07.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;17402.54;MT;3722.011;USD;64772423
2024.08.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;20962.25;MT;4113.801;USD;86234548
2024.09.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;17493.29;MT;4241.032;USD;74189621
2024.10.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;22826.10;MT;4442.986;USD;101416062
2024.11.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;22593.73;MT;4412.693;USD;99699191
2024.12.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;22859.07;MT;4604.549;USD;105255730
2025.01.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;22254.78;MT;3453.412;USD;76854918
2025.02.28;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;23136.03;MT;2877.843;USD;66581881
2025.03.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;17999.83;MT;4039.078;USD;72702714
2025.04.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;17445.39;MT;4241.032;USD;73986460
2025.05.31;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;18094.26;MT;3958.297;USD;71622465
2025.06.30;Nanjing Fabric & Trim Ltd.;China;East Asia;Linen;18452.29;MT;3715.952;USD;68567830
2024.07.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;58011.92;MT;232.759;USD;13502783
2024.08.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;57756.81;MT;257.260;USD;14858499
2024.09.30;Gansu Yarn & Fibre Works;China;East Asia;Silk;73300.10;MT;265.216;USD;19440372
2024.10.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;71623.22;MT;277.846;USD;19900190
2024.11.30;Gansu Yarn & Fibre Works;China;East Asia;Silk;70992.38;MT;275.951;USD;19590427
2024.12.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;71465.44;MT;287.949;USD;20578400
2025.01.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;57949.85;MT;215.962;USD;12514951
2025.02.28;Gansu Yarn & Fibre Works;China;East Asia;Silk;75360.95;MT;179.968;USD;13562568
2025.03.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;56021.33;MT;252.587;USD;14150251
2025.04.30;Gansu Yarn & Fibre Works;China;East Asia;Silk;76740.70;MT;265.216;USD;20352876
2025.05.31;Gansu Yarn & Fibre Works;China;East Asia;Silk;67611.52;MT;247.535;USD;16736224
2025.06.30;Gansu Yarn & Fibre Works;China;East Asia;Silk;54353.37;MT;232.380;USD;12630630
2024.07.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;7465.78;MT;29618.602;USD;221125824
2024.08.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;7486.67;MT;32736.350;USD;245086094
2024.09.30;Gansu Yarn & Fibre Works;China;East Asia;Denim;5180.39;MT;33748.814;USD;174832160
2024.10.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;7208.73;MT;35355.901;USD;254871180
2024.11.30;Gansu Yarn & Fibre Works;China;East Asia;Denim;6387.53;MT;35114.838;USD;224297121
2024.12.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;6217.69;MT;36641.570;USD;227825973
2025.01.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;6915.08;MT;27481.177;USD;190034459
2025.02.28;Gansu Yarn & Fibre Works;China;East Asia;Denim;6021.94;MT;22900.981;USD;137908314
2025.03.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;6952.57;MT;32141.728;USD;223467513
2025.04.30;Gansu Yarn & Fibre Works;China;East Asia;Denim;5523.17;MT;33748.814;USD;186400548
2025.05.31;Gansu Yarn & Fibre Works;China;East Asia;Denim;7182.62;MT;31498.893;USD;226244481
2025.06.30;Gansu Yarn & Fibre Works;China;East Asia;Denim;6370.04;MT;29570.390;USD;188364552
2024.07.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;7166.41;MT;18771.146;USD;134521636
2024.08.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;7015.72;MT;20747.056;USD;145555536
2024.09.30;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5493.83;MT;21388.717;USD;117505971
2024.10.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5378.55;MT;22407.228;USD;120518407
2024.11.30;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5235.54;MT;22254.451;USD;116514043
2024.12.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5202.43;MT;23222.036;USD;120811099
2025.01.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;6835.86;MT;17416.527;USD;119057023
2025.02.28;Gansu Yarn & Fibre Works;China;East Asia;Cotton;6655.15;MT;14513.772;USD;96591393
2025.03.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5396.53;MT;20370.207;USD;109928383
2025.04.30;Gansu Yarn & Fibre Works;China;East Asia;Cotton;7017.92;MT;21388.717;USD;150104313
2025.05.31;Gansu Yarn & Fibre Works;China;East Asia;Cotton;6993.26;MT;19962.803;USD;139605044
2025.06.30;Gansu Yarn & Fibre Works;China;East Asia;Cotton;5410.98;MT;18740.590;USD;101404919
2024.07.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;9470.66;MT;2114.827;USD;20028818
2024.08.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;11190.02;MT;2337.441;USD;26156013
2024.09.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;8435.38;MT;2409.733;USD;20327017
2024.10.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;9527.84;MT;2524.482;USD;24052858
2024.11.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;9309.87;MT;2507.269;USD;23342358
2024.12.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;10368.44;MT;2616.281;USD;27126751
2025.01.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;10653.94;MT;1962.211;USD;20905286
2025.02.28;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;8094.67;MT;1635.176;USD;13236210
2025.03.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;11380.66;MT;2294.984;USD;26118436
2025.04.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;8181.92;MT;2409.733;USD;19716232
2025.05.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;8630.01;MT;2249.084;USD;19409610
2025.06.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Button;11095.17;MT;2111.385;USD;23426178
2024.07.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;8456.37;MT;163911.096;USD;1386092567
2024.08.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;9582.71;MT;181164.895;USD;1736050878
2024.09.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;6869.32;MT;186767.934;USD;1282968282
2024.10.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;9303.51;MT;195661.645;USD;1820339117
2024.11.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;7937.31;MT;194327.588;USD;1542437611
2024.12.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;6611.47;MT;202776.614;USD;1340652162
2025.01.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;6962.59;MT;152082.460;USD;1058887614
2025.02.28;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;7062.45;MT;126735.383;USD;895062359
2025.03.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;9556.47;MT;177874.222;USD;1699849654
2025.04.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;9516.82;MT;186767.934;USD;1777437601
2025.05.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;9667.46;MT;174316.738;USD;1685200204
2025.06.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Buckle;7020.34;MT;163644.285;USD;1148839252
2024.07.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;8829.87;MT;4232.036;USD;37368330
2024.08.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9949.00;MT;4677.514;USD;46536597
2024.09.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9541.96;MT;4822.179;USD;46013047
2024.10.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9905.34;MT;5051.807;USD;50039887
2024.11.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;10197.06;MT;5017.363;USD;51162371
2024.12.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9599.57;MT;5235.509;USD;50258620
2025.01.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9501.84;MT;3926.632;USD;37310232
2025.02.28;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9297.34;MT;3272.193;USD;30422701
2025.03.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;7206.54;MT;4592.552;USD;33096417
2025.04.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;8659.58;MT;4822.179;USD;41758069
2025.05.31;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;9869.46;MT;4500.701;USD;44419492
2025.06.30;Hebei Clothing & Accessories Ltd.;China;East Asia;Zipper;8752.92;MT;4225.147;USD;36982373
2024.07.31;Shandong Textile Supply Chain;China;East Asia;Cotton;5518.04;MT;18771.146;USD;103580005
2024.08.31;Shandong Textile Supply Chain;China;East Asia;Cotton;5292.29;MT;20747.056;USD;109799338
2024.09.30;Shandong Textile Supply Chain;China;East Asia;Cotton;6268.63;MT;21388.717;USD;134078013
2024.10.31;Shandong Textile Supply Chain;China;East Asia;Cotton;5231.26;MT;22407.228;USD;117218065
2024.11.30;Shandong Textile Supply Chain;China;East Asia;Cotton;5235.54;MT;22254.451;USD;116514043
2024.12.31;Shandong Textile Supply Chain;China;East Asia;Cotton;6896.61;MT;23222.036;USD;160153281
2025.01.31;Shandong Textile Supply Chain;China;East Asia;Cotton;4931.85;MT;17416.527;USD;85895677
2025.02.28;Shandong Textile Supply Chain;China;East Asia;Cotton;4901.03;MT;14513.772;USD;71132407
2025.03.31;Shandong Textile Supply Chain;China;East Asia;Cotton;7008.59;MT;20370.207;USD;142766414
2025.04.30;Shandong Textile Supply Chain;China;East Asia;Cotton;7256.51;MT;21388.717;USD;155207539
2025.05.31;Shandong Textile Supply Chain;China;East Asia;Cotton;7231.01;MT;19962.803;USD;144351317
2025.06.30;Shandong Textile Supply Chain;China;East Asia;Cotton;5262.80;MT;18740.590;USD;98627992
2024.07.31;Shandong Textile Supply Chain;China;East Asia;Nylon;6349.02;MT;55295.460;USD;351072162
2024.08.31;Shandong Textile Supply Chain;China;East Asia;Nylon;6676.45;MT;61116.034;USD;408038258
2024.09.30;Shandong Textile Supply Chain;China;East Asia;Nylon;6647.09;MT;63006.221;USD;418808117
2024.10.31;Shandong Textile Supply Chain;China;East Asia;Nylon;4982.09;MT;66006.517;USD;328850414
2024.11.30;Shandong Textile Supply Chain;China;East Asia;Nylon;6453.42;MT;65556.473;USD;423063382
2024.12.31;Shandong Textile Supply Chain;China;East Asia;Nylon;4614.92;MT;68406.754;USD;315691613
2025.01.31;Shandong Textile Supply Chain;China;East Asia;Nylon;4795.08;MT;51305.066;USD;246012098
2025.02.28;Shandong Textile Supply Chain;China;East Asia;Nylon;5761.91;MT;42754.221;USD;246345901
2025.03.31;Shandong Textile Supply Chain;China;East Asia;Nylon;5036.83;MT;60005.925;USD;302239786
2025.04.30;Shandong Textile Supply Chain;China;East Asia;Nylon;6628.89;MT;63006.221;USD;417661252
2025.05.31;Shandong Textile Supply Chain;China;East Asia;Nylon;5875.21;MT;58805.806;USD;345496605
2025.06.30;Shandong Textile Supply Chain;China;East Asia;Nylon;5891.65;MT;55205.451;USD;325251306
2024.07.31;Shandong Textile Supply Chain;China;East Asia;Polyester;2459.03;MT;130126.154;USD;319983800
2024.08.31;Shandong Textile Supply Chain;China;East Asia;Polyester;1877.78;MT;143823.644;USD;270068781
2024.09.30;Shandong Textile Supply Chain;China;East Asia;Polyester;2120.97;MT;148271.798;USD;314479463
2024.10.31;Shandong Textile Supply Chain;China;East Asia;Polyester;2072.45;MT;155332.359;USD;321917774
2024.11.30;Shandong Textile Supply Chain;China;East Asia;Polyester;1770.30;MT;154273.275;USD;273110327
2024.12.31;Shandong Textile Supply Chain;China;East Asia;Polyester;1759.24;MT;160980.809;USD;283203732
2025.01.31;Shandong Textile Supply Chain;China;East Asia;Polyester;2149.76;MT;120735.607;USD;259553111
2025.02.28;Shandong Textile Supply Chain;China;East Asia;Polyester;1879.24;MT;100613.006;USD;189075890
2025.03.31;Shandong Textile Supply Chain;China;East Asia;Polyester;2172.93;MT;141211.236;USD;306842814
2025.04.30;Shandong Textile Supply Chain;China;East Asia;Polyester;2192.04;MT;148271.798;USD;325017435
2025.05.31;Shandong Textile Supply Chain;China;East Asia;Polyester;2469.87;MT;138387.011;USD;341797340
2025.06.30;Shandong Textile Supply Chain;China;East Asia;Polyester;1767.13;MT;129914.337;USD;229574929
2024.07.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;15147.84;MT;3722.011;USD;56380409
2024.08.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;13312.71;MT;4113.801;USD;54765846
2024.09.30;Yunnan Apparel & Exports Co.;China;East Asia;Linen;16582.15;MT;4241.032;USD;70325427
2024.10.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;17570.56;MT;4442.986;USD;78065744
2024.11.30;Yunnan Apparel & Exports Co.;China;East Asia;Linen;12620.83;MT;4412.693;USD;55691830
2024.12.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;12285.25;MT;4604.549;USD;56568026
2025.01.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;12004.20;MT;3453.412;USD;41455443
2025.02.28;Yunnan Apparel & Exports Co.;China;East Asia;Linen;15949.80;MT;2877.843;USD;45901017
2025.03.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;14106.55;MT;4039.078;USD;56977469
2025.04.30;Yunnan Apparel & Exports Co.;China;East Asia;Linen;16691.87;MT;4241.032;USD;70790777
2025.05.31;Yunnan Apparel & Exports Co.;China;East Asia;Linen;15068.78;MT;3958.297;USD;59646696
2025.06.30;Yunnan Apparel & Exports Co.;China;East Asia;Linen;16871.78;MT;3715.952;USD;62694730
2024.07.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;75968.31;MT;232.759;USD;17682289
2024.08.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;73806.97;MT;257.260;USD;18987559
2024.09.30;Yunnan Apparel & Exports Co.;China;East Asia;Silk;58994.72;MT;265.216;USD;15646353
2024.10.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;75302.33;MT;277.846;USD;20922415
2024.11.30;Yunnan Apparel & Exports Co.;China;East Asia;Silk;74252.56;MT;275.951;USD;20490076
2024.12.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;54934.93;MT;287.949;USD;15818458
2025.01.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;55373.55;MT;215.962;USD;11958569
2025.02.28;Yunnan Apparel & Exports Co.;China;East Asia;Silk;70548.73;MT;179.968;USD;12696522
2025.03.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;76821.24;MT;252.587;USD;19404035
2025.04.30;Yunnan Apparel & Exports Co.;China;East Asia;Silk;56218.89;MT;265.216;USD;14910160
2025.05.31;Yunnan Apparel & Exports Co.;China;East Asia;Silk;57598.65;MT;247.535;USD;14257687
2025.06.30;Yunnan Apparel & Exports Co.;China;East Asia;Silk;58105.02;MT;232.380;USD;13502439
2024.07.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;9447.16;MT;2114.827;USD;19979112
2024.08.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;7425.42;MT;2337.441;USD;17356483
2024.09.30;Yunnan Apparel & Exports Co.;China;East Asia;Button;7518.01;MT;2409.733;USD;18116397
2024.10.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;9382.28;MT;2524.482;USD;23685399
2024.11.30;Yunnan Apparel & Exports Co.;China;East Asia;Button;9167.64;MT;2507.269;USD;22985753
2024.12.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;9395.83;MT;2616.281;USD;24582141
2025.01.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;6736.42;MT;1962.211;USD;13218272
2025.02.28;Yunnan Apparel & Exports Co.;China;East Asia;Button;9633.24;MT;1635.176;USD;15752042
2025.03.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;7195.92;MT;2294.984;USD;16514512
2025.04.30;Yunnan Apparel & Exports Co.;China;East Asia;Button;7372.52;MT;2409.733;USD;17765811
2025.05.31;Yunnan Apparel & Exports Co.;China;East Asia;Button;10026.34;MT;2249.084;USD;22550081
2025.06.30;Yunnan Apparel & Exports Co.;China;East Asia;Button;7253.91;MT;2111.385;USD;15315799
2024.07.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5508.54;MT;29618.602;USD;163155197
2024.08.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;7031.24;MT;32736.350;USD;230176990
2024.09.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5249.56;MT;33748.814;USD;177166278
2024.10.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;6915.07;MT;35355.901;USD;244488597
2024.11.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;4945.05;MT;35114.838;USD;173644715
2024.12.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;6672.97;MT;36641.570;USD;244508153
2025.01.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5410.98;MT;27481.177;USD;148699973
2025.02.28;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5488.58;MT;22900.981;USD;125693932
2025.03.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5230.90;MT;32141.728;USD;168130264
2025.04.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;7073.63;MT;33748.814;USD;238726522
2025.05.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5291.66;MT;31498.893;USD;166681303
2025.06.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Denim;5218.05;MT;29570.390;USD;154299875
2024.07.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;6504.04;MT;55295.460;USD;359643669
2024.08.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;6819.48;MT;61116.034;USD;416779490
2024.09.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8670.38;MT;63006.221;USD;546288063
2024.10.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;6493.61;MT;66006.517;USD;428620883
2024.11.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8666.36;MT;65556.473;USD;568135728
2024.12.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8722.73;MT;68406.754;USD;596693460
2025.01.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8350.04;MT;51305.066;USD;428399574
2025.02.28;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;7271.57;MT;42754.221;USD;310890263
2025.03.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;6056.94;MT;60005.925;USD;363452242
2025.04.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8550.47;MT;63006.221;USD;538732551
2025.05.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8967.97;MT;58805.806;USD;527368647
2025.06.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Nylon;8642.62;MT;55205.451;USD;477119952
2024.07.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;7211.88;MT;163911.096;USD;1182106657
2024.08.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;5325.87;MT;181164.895;USD;964859877
2024.09.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;7088.13;MT;186767.934;USD;1323834884
2024.10.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;7296.88;MT;195661.645;USD;1427719161
2024.11.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;6869.32;MT;194327.588;USD;1334897859
2024.12.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;6712.17;MT;202776.614;USD;1361070817
2025.01.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;6653.05;MT;152082.460;USD;1011812178
2025.02.28;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;5070.99;MT;126735.383;USD;642674191
2025.03.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;5340.30;MT;177874.222;USD;949901302
2025.04.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;5508.66;MT;186767.934;USD;1028841166
2025.05.31;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;5250.04;MT;174316.738;USD;915169543
2025.06.30;Shaanxi Cotton & Woven Goods Inc.;China;East Asia;Buckle;7099.50;MT;163644.285;USD;1161793086
2024.07.31;Foshan Weaving Industry Group;China;East Asia;Polyester;1810.13;MT;130126.154;USD;235544979
2024.08.31;Foshan Weaving Industry Group;China;East Asia;Polyester;1383.79;MT;143823.644;USD;199021762
2024.09.30;Foshan Weaving Industry Group;China;East Asia;Polyester;1870.80;MT;148271.798;USD;277386740
2024.10.31;Foshan Weaving Industry Group;China;East Asia;Polyester;1341.07;MT;155332.359;USD;208312000
2024.11.30;Foshan Weaving Industry Group;China;East Asia;Polyester;1370.11;MT;154273.275;USD;211371798
2024.12.31;Foshan Weaving Industry Group;China;East Asia;Polyester;1741.10;MT;160980.809;USD;280283625
2025.01.31;Foshan Weaving Industry Group;China;East Asia;Polyester;1730.22;MT;120735.607;USD;208899034
